===== POD:caldera-proxy-5d66b8cc4f-tf7rk =====

===== POD:free5gc-free5gc-amf-amf-66c9bd568-lg8kc =====
Defaulted container "amf" out of: amf, wait-nrf (init)
2026-04-07T20:43:55Z[36m [INFO][AMF][App] [0mamf
2026-04-07T20:43:55Z[36m [INFO][AMF][App] [0mAMF version:  
	free5GC version: v3.0.6
	build time:      2021-11-16T15:25:18Z
	commit hash:     b3e99f97
	commit time:     2021-09-24T09:44:32Z
	go version:      go1.14.4 linux/amd64
2026-04-07T20:43:55Z[36m [INFO][AMF][Init] [0mAMF Log level is set to [info] level
2026-04-07T20:43:55Z[36m [INFO][LIB][NAS] [0mset log level : info
2026-04-07T20:43:55Z[36m [INFO][LIB][NAS] [0mset report call : false
2026-04-07T20:43:55Z[36m [INFO][LIB][NGAP] [0mset log level : info
2026-04-07T20:43:55Z[36m [INFO][LIB][NGAP] [0mset report call : false
2026-04-07T20:43:55Z[36m [INFO][LIB][FSM] [0mset log level : info
2026-04-07T20:43:55Z[36m [INFO][LIB][FSM] [0mset report call : false
2026-04-07T20:43:55Z[36m [INFO][LIB][Aper] [0mset log level : info
2026-04-07T20:43:55Z[36m [INFO][LIB][Aper] [0mset report call : false
2026-04-07T20:43:55Z[36m [INFO][LIB][Path] [0mset log level : info
2026-04-07T20:43:55Z[36m [INFO][LIB][Path] [0mset report call : false
2026-04-07T20:43:55Z[36m [INFO][LIB][OAPI] [0mset log level : info
2026-04-07T20:43:55Z[36m [INFO][LIB][OAPI] [0mset report call : false
2026-04-07T20:43:55Z[36m [INFO][AMF][CFG] [0mconfig version [1.0.2]
2026-04-07T20:43:55Z[36m [INFO][AMF][Init] [0mServer started
2026-04-07T20:43:56Z[36m [INFO][AMF][Util] [0mamfconfig Info: Version[1.0.2] Description[AMF initial local configuration]
2026-04-07T20:43:56Z[36m [INFO][AMF][NGAP] [0mListen on 10.100.50.249:38412

===== POD:free5gc-free5gc-ausf-ausf-74b8f64bb4-ckn9r =====
Defaulted container "ausf" out of: ausf, wait-nrf (init)
ausf
2026-04-08T10:09:56Z[36m [INFO][AUSF][App] [0mAUSF version:  
	free5GC version: v3.0.6
	build time:      2021-11-16T15:25:37Z
	commit hash:     55f03975
	commit time:     2021-09-09T01:37:56Z
	go version:      go1.14.4 linux/amd64
2026-04-08T10:09:56Z[36m [INFO][AUSF][Init] [0mAUSF Log level is set to [info] level
2026-04-08T10:09:56Z[36m [INFO][LIB][Path] [0mset log level : info
2026-04-08T10:09:56Z[36m [INFO][LIB][Path] [0mset report call : false
2026-04-08T10:09:56Z[36m [INFO][LIB][OAPI] [0mset log level : info
2026-04-08T10:09:56Z[36m [INFO][LIB][OAPI] [0mset report call : false
2026-04-08T10:09:56Z[36m [INFO][AUSF][CFG] [0mconfig version [1.0.0]
2026-04-08T10:09:56Z[36m [INFO][AUSF][Init] [0mServer started
2026-04-08T10:09:56Z[36m [INFO][AUSF][Init] [0mausfconfig Info: Version[1.0.0] Description[AUSF initial local configuration]
ausf context =  &{{{0 0} {<nil>} map[] 0} {{0 0} {<nil>} map[] 0} 6d119ace-4e3a-4c30-a76f-257ee745d236 ausfGroup001 80 ausf-nausf 0.0.0.0 http://ausf-nausf:80 http http://nrf-nnrf:8000 map[nausf-auth:{6d119ace-4e3a-4c30-a76f-257ee745d236 nausf-auth 0xc000451e60 http REGISTERED   0xc000451e40  [] <nil> [] [] <nil> 0 0 0 <nil> <nil> }] [{208 93} {123 45}]  0xc00048ec80}

===== POD:free5gc-free5gc-ausf-ausf-74b8f64bb4-l6kvk =====
Defaulted container "ausf" out of: ausf, wait-nrf (init)
Error from server: Get "https://192.168.61.12:10250/containerLogs/free5gc/free5gc-free5gc-ausf-ausf-74b8f64bb4-l6kvk/ausf?tailLines=200": dial tcp 192.168.61.12:10250: connect: connection refused

===== POD:free5gc-free5gc-nrf-nrf-76f6d8d9c8-fsstf =====
Defaulted container "nrf" out of: nrf, wait-mongo (init)
2026-04-09T15:02:48Z[36m [INFO][NRF][GIN] [0m| 200 |       10.0.2.15 | GET     | / |
{"t":{"$date":"2026-04-09T15:02:00.733+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:49714","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"3c060946-a6e4-4639-9c9d-a1b6015cded3"}},"connectionId":30486,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:02:00.741+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:49716","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"6b5081da-6557-4160-9077-c87bc4d867ed"}},"connectionId":30487,"connectionCount":17}}
{"t":{"$date":"2026-04-09T15:02:00.753+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30487","msg":"Connection ended","attr":{"remote":"10.0.2.15:49716","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"6b5081da-6557-4160-9077-c87bc4d867ed"}},"connectionId":30487,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:02:00.837+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30486","msg":"Connection ended","attr":{"remote":"10.0.2.15:49714","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"3c060946-a6e4-4639-9c9d-a1b6015cded3"}},"connectionId":30486,"connectionCount":15}}
{"t":{"$date":"2026-04-09T15:02:05.401+00:00"},"s":"I",  "c":"COMMAND",  "id":51803,   "ctx":"conn9698","msg":"Slow query","attr":{"type":"command","isFromUserConnection":true,"ns":"admin.$cmd","collectionType":"admin","command":{"isMaster":1,"topologyVersion":{"processId":{"$oid":"69d56c50f668173d128584d9"},"counter":0},"maxAwaitTimeMS":10000,"$db":"admin"},"numYields":0,"reslen":304,"locks":{},"cpuNanos":5315222,"remote":"192.168.109.84:33754","protocol":"op_msg","numInterruptChecks":3,"queues":{"ingress":{"admissions":1},"execution":{}},"workingMillis":100,"durationMillis":10110}}
{"t":{"$date":"2026-04-09T15:02:10.728+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:58356","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"504b01f7-ef06-4107-bcca-802e1ccf34c7"}},"connectionId":30488,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:02:10.741+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:58366","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"36d65b07-3571-44d2-b3eb-e5ce9ab82986"}},"connectionId":30489,"connectionCount":17}}
{"t":{"$date":"2026-04-09T15:02:10.748+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30488","msg":"Connection ended","attr":{"remote":"10.0.2.15:58356","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"504b01f7-ef06-4107-bcca-802e1ccf34c7"}},"connectionId":30488,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:02:10.757+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30489","msg":"Connection ended","attr":{"remote":"10.0.2.15:58366","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"36d65b07-3571-44d2-b3eb-e5ce9ab82986"}},"connectionId":30489,"connectionCount":15}}
{"t":{"$date":"2026-04-09T15:02:20.737+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:46116","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"c8d6fdc3-9c02-4640-a708-83df03a9e2ca"}},"connectionId":30490,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:02:20.744+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:46118","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"fc9e6ab2-2606-4ce9-ab0f-f6a02239306f"}},"connectionId":30491,"connectionCount":17}}
{"t":{"$date":"2026-04-09T15:02:20.746+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30491","msg":"Connection ended","attr":{"remote":"10.0.2.15:46118","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"fc9e6ab2-2606-4ce9-ab0f-f6a02239306f"}},"connectionId":30491,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:02:20.748+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30490","msg":"Connection ended","attr":{"remote":"10.0.2.15:46116","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"c8d6fdc3-9c02-4640-a708-83df03a9e2ca"}},"connectionId":30490,"connectionCount":15}}
{"t":{"$date":"2026-04-09T15:02:22.936+00:00"},"s":"I",  "c":"WTCHKPT",  "id":22430,   "ctx":"Checkpointer","msg":"WiredTiger message","attr":{"message":{"ts_sec":1775746942,"ts_usec":936573,"thread":"1:0x7f304a6c66c0","session_name":"WT_SESSION.checkpoint","category":"WT_VERB_CHECKPOINT_PROGRESS","log_id":1000000,"category_id":7,"verbose_level":"INFO","verbose_level_id":0,"msg":"saving checkpoint snapshot min: 2570, snapshot max: 2570 snapshot count: 0, oldest timestamp: (0, 0) , meta checkpoint timestamp: (0, 0) base write gen: 252240"}}}
{"t":{"$date":"2026-04-09T15:02:30.733+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:53084","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"28e0e816-2f3f-4e5c-8aca-68525d1efbc6"}},"connectionId":30492,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:02:30.736+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:53100","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"3e1e7a28-e220-43bb-8ad5-be297c9bedd9"}},"connectionId":30493,"connectionCount":17}}
{"t":{"$date":"2026-04-09T15:02:30.744+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30493","msg":"Connection ended","attr":{"remote":"10.0.2.15:53100","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"3e1e7a28-e220-43bb-8ad5-be297c9bedd9"}},"connectionId":30493,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:02:30.781+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30492","msg":"Connection ended","attr":{"remote":"10.0.2.15:53084","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"28e0e816-2f3f-4e5c-8aca-68525d1efbc6"}},"connectionId":30492,"connectionCount":15}}
{"t":{"$date":"2026-04-09T15:02:40.730+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:42016","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"684c876f-8cb3-41f0-8ea4-b3542fcb5fb2"}},"connectionId":30494,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:02:40.734+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:42018","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"e01a7cd9-5ccb-4087-9073-2eddfbdc11e3"}},"connectionId":30495,"connectionCount":17}}
{"t":{"$date":"2026-04-09T15:02:40.737+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30494","msg":"Connection ended","attr":{"remote":"10.0.2.15:42016","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"684c876f-8cb3-41f0-8ea4-b3542fcb5fb2"}},"connectionId":30494,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:02:40.738+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30495","msg":"Connection ended","attr":{"remote":"10.0.2.15:42018","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"e01a7cd9-5ccb-4087-9073-2eddfbdc11e3"}},"connectionId":30495,"connectionCount":15}}
{"t":{"$date":"2026-04-09T15:02:44.582+00:00"},"s":"I",  "c":"COMMAND",  "id":51803,   "ctx":"conn12","msg":"Slow query","attr":{"type":"command","isFromUserConnection":true,"ns":"admin.$cmd","collectionType":"admin","command":{"isMaster":1,"topologyVersion":{"processId":{"$oid":"69d56c50f668173d128584d9"},"counter":0},"maxAwaitTimeMS":10000,"$db":"admin"},"numYields":0,"reslen":304,"locks":{},"cpuNanos":3003617,"remote":"192.168.109.66:34974","protocol":"op_msg","numInterruptChecks":3,"queues":{"ingress":{"admissions":1},"execution":{}},"workingMillis":102,"durationMillis":10114}}
{"t":{"$date":"2026-04-09T15:02:50.775+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:51938","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"54e5fb3e-c328-457e-a604-1091c5588b45"}},"connectionId":30496,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:02:50.839+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:51948","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"b28b7844-f750-40cb-8a93-46d6dfb4e843"}},"connectionId":30497,"connectionCount":17}}
{"t":{"$date":"2026-04-09T15:02:50.872+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30497","msg":"Connection ended","attr":{"remote":"10.0.2.15:51948","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"b28b7844-f750-40cb-8a93-46d6dfb4e843"}},"connectionId":30497,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:02:50.918+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30496","msg":"Connection ended","attr":{"remote":"10.0.2.15:51938","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"54e5fb3e-c328-457e-a604-1091c5588b45"}},"connectionId":30496,"connectionCount":15}}
{"t":{"$date":"2026-04-09T15:03:00.739+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:35320","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"08ff4106-81f6-467f-a29e-67506ffa0d5b"}},"connectionId":30498,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:03:00.740+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:35328","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"ae6c312c-10c1-4e7f-a23b-56c94571c5e9"}},"connectionId":30499,"connectionCount":17}}
{"t":{"$date":"2026-04-09T15:03:00.743+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30498","msg":"Connection ended","attr":{"remote":"10.0.2.15:35320","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"08ff4106-81f6-467f-a29e-67506ffa0d5b"}},"connectionId":30498,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:03:00.759+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30499","msg":"Connection ended","attr":{"remote":"10.0.2.15:35328","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"ae6c312c-10c1-4e7f-a23b-56c94571c5e9"}},"connectionId":30499,"connectionCount":15}}
{"t":{"$date":"2026-04-09T15:03:10.799+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:41736","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"835bf339-f375-4aec-82fa-0c56088cd762"}},"connectionId":30500,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:03:10.808+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:41742","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"31441f75-7555-4125-af1c-f87d0940fce3"}},"connectionId":30501,"connectionCount":17}}
{"t":{"$date":"2026-04-09T15:03:10.813+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30500","msg":"Connection ended","attr":{"remote":"10.0.2.15:41736","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"835bf339-f375-4aec-82fa-0c56088cd762"}},"connectionId":30500,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:03:10.827+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30501","msg":"Connection ended","attr":{"remote":"10.0.2.15:41742","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"31441f75-7555-4125-af1c-f87d0940fce3"}},"connectionId":30501,"connectionCount":15}}
{"t":{"$date":"2026-04-09T15:03:20.761+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:50904","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"66a9caa1-0e98-4398-bf62-c0c799696522"}},"connectionId":30502,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:03:20.770+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:50910","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"2b4a9ed8-f25c-4294-bb06-7ef619691db2"}},"connectionId":30503,"connectionCount":17}}
{"t":{"$date":"2026-04-09T15:03:20.813+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30503","msg":"Connection ended","attr":{"remote":"10.0.2.15:50910","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"2b4a9ed8-f25c-4294-bb06-7ef619691db2"}},"connectionId":30503,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:03:20.843+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30502","msg":"Connection ended","attr":{"remote":"10.0.2.15:50904","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"66a9caa1-0e98-4398-bf62-c0c799696522"}},"connectionId":30502,"connectionCount":15}}
{"t":{"$date":"2026-04-09T15:03:23.020+00:00"},"s":"I",  "c":"WTCHKPT",  "id":22430,   "ctx":"Checkpointer","msg":"WiredTiger message","attr":{"message":{"ts_sec":1775747003,"ts_usec":20111,"thread":"1:0x7f304a6c66c0","session_name":"WT_SESSION.checkpoint","category":"WT_VERB_CHECKPOINT_PROGRESS","log_id":1000000,"category_id":7,"verbose_level":"INFO","verbose_level_id":0,"msg":"saving checkpoint snapshot min: 2571, snapshot max: 2571 snapshot count: 0, oldest timestamp: (0, 0) , meta checkpoint timestamp: (0, 0) base write gen: 252240"}}}
{"t":{"$date":"2026-04-09T15:03:30.733+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:51030","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"9f6f12b1-e84a-4c96-a8fb-7d6c21ff4a58"}},"connectionId":30504,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:03:30.745+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30504","msg":"Connection ended","attr":{"remote":"10.0.2.15:51030","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"9f6f12b1-e84a-4c96-a8fb-7d6c21ff4a58"}},"connectionId":30504,"connectionCount":15}}
{"t":{"$date":"2026-04-09T15:03:30.750+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:51032","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"7052aa7e-98eb-4177-8b0f-2a3e5388a677"}},"connectionId":30505,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:03:30.757+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30505","msg":"Connection ended","attr":{"remote":"10.0.2.15:51032","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"7052aa7e-98eb-4177-8b0f-2a3e5388a677"}},"connectionId":30505,"connectionCount":15}}
{"t":{"$date":"2026-04-09T15:03:40.725+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:43216","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"bd3dbc30-169e-4160-ab87-2e9c15971a36"}},"connectionId":30506,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:03:40.729+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:43228","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"0f9143d9-e627-49f0-91d9-a15eaabe932d"}},"connectionId":30507,"connectionCount":17}}
{"t":{"$date":"2026-04-09T15:03:40.736+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30506","msg":"Connection ended","attr":{"remote":"10.0.2.15:43216","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"bd3dbc30-169e-4160-ab87-2e9c15971a36"}},"connectionId":30506,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:03:40.738+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30507","msg":"Connection ended","attr":{"remote":"10.0.2.15:43228","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"0f9143d9-e627-49f0-91d9-a15eaabe932d"}},"connectionId":30507,"connectionCount":15}}
{"t":{"$date":"2026-04-09T15:03:50.726+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:51068","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"3b8299d3-bf24-43e8-850c-d4703a673032"}},"connectionId":30508,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:03:50.727+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:51074","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"dcd35bb5-17ac-4512-9222-213e86e4a1b3"}},"connectionId":30509,"connectionCount":17}}
{"t":{"$date":"2026-04-09T15:03:50.728+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30509","msg":"Connection ended","attr":{"remote":"10.0.2.15:51074","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"dcd35bb5-17ac-4512-9222-213e86e4a1b3"}},"connectionId":30509,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:03:50.729+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30508","msg":"Connection ended","attr":{"remote":"10.0.2.15:51068","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"3b8299d3-bf24-43e8-850c-d4703a673032"}},"connectionId":30508,"connectionCount":15}}
{"t":{"$date":"2026-04-09T15:04:00.729+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:40664","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"b9c02ebd-793c-416e-9c4c-8206eeb64ae6"}},"connectionId":30510,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:04:00.736+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:40672","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"1816df67-63fc-4c9e-8f69-7687185c6184"}},"connectionId":30511,"connectionCount":17}}
{"t":{"$date":"2026-04-09T15:04:00.738+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30511","msg":"Connection ended","attr":{"remote":"10.0.2.15:40672","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"1816df67-63fc-4c9e-8f69-7687185c6184"}},"connectionId":30511,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:04:00.740+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30510","msg":"Connection ended","attr":{"remote":"10.0.2.15:40664","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"b9c02ebd-793c-416e-9c4c-8206eeb64ae6"}},"connectionId":30510,"connectionCount":15}}
{"t":{"$date":"2026-04-09T15:04:10.726+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:52670","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"467876e1-c2e3-465a-936a-4cfe6bb4a2e0"}},"connectionId":30512,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:04:10.730+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:52680","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"d2041ee6-0992-447f-a771-98889f4bd6ea"}},"connectionId":30513,"connectionCount":17}}
{"t":{"$date":"2026-04-09T15:04:10.733+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30513","msg":"Connection ended","attr":{"remote":"10.0.2.15:52680","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"d2041ee6-0992-447f-a771-98889f4bd6ea"}},"connectionId":30513,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:04:10.735+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30512","msg":"Connection ended","attr":{"remote":"10.0.2.15:52670","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"467876e1-c2e3-465a-936a-4cfe6bb4a2e0"}},"connectionId":30512,"connectionCount":15}}
{"t":{"$date":"2026-04-09T15:04:20.729+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:42882","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"4c517e31-1e90-4ae0-ba46-759a7c0b4485"}},"connectionId":30514,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:04:20.730+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:42884","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"ab75a263-2f9f-4c86-b015-4a6e235d6666"}},"connectionId":30515,"connectionCount":17}}
{"t":{"$date":"2026-04-09T15:04:20.732+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30515","msg":"Connection ended","attr":{"remote":"10.0.2.15:42884","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"ab75a263-2f9f-4c86-b015-4a6e235d6666"}},"connectionId":30515,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:04:20.749+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30514","msg":"Connection ended","attr":{"remote":"10.0.2.15:42882","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"4c517e31-1e90-4ae0-ba46-759a7c0b4485"}},"connectionId":30514,"connectionCount":15}}
